C; 31250; 10240; 1; 10240
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 3053; 3.35408
C; 31250; 10240; 122; 83.9344
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 580; 17.6552
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 538; 19.0335
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 580; 17.6552
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 580; 17.6552
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 580; 17.6552
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 329; 31.1246
C; 31250; 10240; 223; 45.9193
C; 31250; 10240; 237; 43.2068
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 571; 17.9335
C; 31250; 10240; 237; 43.2068
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 480; 21.3333
C; 31250; 10240; 287; 35.6794
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 538; 19.0335
C; 31250; 10240; 236; 43.3898
C; 31250; 10240; 8; 1280
C; 31250; 10240; 538; 19.0335
C; 31250; 10240; 237; 43.2068
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 571; 17.9335
C; 31250; 10240; 237; 43.2068
C; 31250; 10240; 8; 1280
C; 31250; 10240; 227; 45.1101
C; 31250; 10240; 222; 46.1261
C; 31250; 10240; 239; 42.8452
C; 31250; 10240; 240; 42.6667
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 700; 14.6286
C; 31250; 10240; 223; 45.9193
C; 31250; 10240; 656; 15.6098
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 188; 54.4681
C; 31250; 10240; 641; 15.975
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 128; 80
C; 31250; 10240; 647; 15.8269
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 128; 80
C; 31250; 10240; 698; 14.6705
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 127; 80.6299
C; 31250; 10240; 187; 54.7594
C; 31250; 10240; 170; 60.2353
C; 31250; 10240; 256; 40
C; 31250; 10240; 172; 59.5349
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 128; 80
C; 31250; 10240; 463; 22.1166
C; 31250; 10240; 172; 59.5349
C; 31250; 10240; 222; 46.1261
C; 31250; 10240; 636; 16.1006
C; 31250; 10240; 279; 36.7025
C; 31250; 10240; 522; 19.6169
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 127; 80.6299
C; 31250; 10240; 631; 16.2282
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 128; 80
C; 31250; 10240; 698; 14.6705
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 127; 80.6299
C; 31250; 10240; 472; 21.6949
C; 31250; 10240; 388; 26.3918
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 186; 55.0538
C; 31250; 10240; 446; 22.9596
C; 31250; 10240; 119; 86.0504
C; 31250; 10240; 256; 40
C; 31250; 10240; 634; 16.1514
C; 31250; 10240; 220; 46.5455
C; 31250; 10240; 717; 14.2817
C; 31250; 10240; 153; 66.9281
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 549; 18.6521
C; 31250; 10240; 220; 46.5455
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 591; 17.3266
C; 31250; 10240; 229; 44.7162
C; 31250; 10240; 9; 1137.78
C; 31250; 10240; 222; 46.1261
C; 31250; 10240; 325; 31.5077
C; 31250; 10240; 237; 43.2068
C; 31250; 10240; 172; 59.5349
C; 31250; 10240; 8; 1280
C; 31250; 10240; 370; 27.6757
C; 31250; 10240; 172; 59.5349
C; 31250; 10240; 407; 25.1597
C; 31250; 10240; 9; 1137.78
P; 31250; 10240; 72; 0.72
